SMILES1,SMILES2,cocrystal,mol1_top1_pos,mol1_top1_val,mol2_top1_pos,mol2_top1_val,mol1_top2_pos,mol1_top2_val,mol2_top2_pos,mol2_top2_val,mol1_top3_pos,mol1_top3_val,mol2_top3_pos,mol2_top3_val,mol1_top4_pos,mol1_top4_val,mol2_top4_pos,mol2_top4_val,mol1_top5_pos,mol1_top5_val,mol2_top5_pos,mol2_top5_val,mol1_top6_pos,mol1_top6_val,mol2_top6_pos,mol2_top6_val
C1=CC(=CC=C1C(=O)N)O,C1=CC=C(C=C1)C(=O)N,0,5.0,-0.733863,3.0,-0.606719,2.0,-0.448502,7.0,-0.282991,9.0,-0.279621,None,None,3.0,-0.08039,None,None,None,None,None,None,None,None,None,None
Cc1nccnc1C,OC(=O)c1cc(Cl)c(Cl)cc1C(O)=O,1,2.0,1.271465,5.0,0.822592,4.0,0.540228,6.0,0.509748,6.0,0.108026,1.0,0.421274,7.0,0.026355,8.0,0.238348,None,None,4.0,0.174673,None,None,7.0,0.140895
C1=CC(=CC(=C1)[N+](=O)[O-])C(=O)O,C1=CC(=CC=C1O)O,0,2.0,-0.623418,3.0,-1.227056,10.0,-0.509019,1.0,-0.789492,5.0,-0.39447,8.0,-0.716342,12.0,-0.320624,4.0,-0.404467,6.0,-0.189106,6.0,-0.154097,1.0,-0.147263,7.0,-0.105968
OC(=O)c1cc(C(O)=O)c(O)c(c1)C(O)=O,OC(=O)c1ccc(cc1)N1C=CN=C1,1,12.0,0.838653,1.0,1.241723,10.0,0.663511,5.0,1.129654,3.0,0.353593,7.0,0.96595,9.0,0.350243,3.0,0.564916,16.0,0.299609,10.0,0.546398,5.0,0.279984,4.0,0.266007
BrC1=C(Br)C(=O)C(=C(Br)C1=O)Br,S1C=CSC1=C1SC=CS1,1,12.0,0.438658,2.0,0.74957,7.0,0.379354,7.0,0.432342,1.0,0.09499,9.0,0.078208,None,None,3.0,0.077135,None,None,6.0,0.014052,None,None,None,None
O=C(Nc1ncnc2N=CNc12)c1ccccc1,OC(C(O)C(O)=O)C(O)=O,1,17.0,0.74012,8.0,0.936741,12.0,0.567107,5.0,0.526708,18.0,0.415194,4.0,0.417545,4.0,0.2883,1.0,0.234037,None,None,None,None,None,None,None,None
CN1C=NC2=C1C(=O)N(C)C(=O)N2C,OC(=O)c1ccc2ccccc2c1O,1,1.0,1.135827,3.0,1.19873,4.0,0.570594,9.0,0.082513,5.0,0.516662,10.0,0.043912,12.0,0.231245,2.0,0.012912,3.0,0.185128,None,None,11.0,0.105029,None,None
NN=C(N)N,O=CC1=CNC(=O)C(=C1Nc1ccccc1)C#N,1,2.0,0.979513,8.0,1.529679,3.0,0.125378,2.0,1.299871,None,None,5.0,0.849108,None,None,10.0,0.525362,None,None,7.0,0.300736,None,None,3.0,0.281274
ClCC(=O)NC1=NNC=C1,OC(=O)CCl,1,3.0,0.603482,4.0,0.653567,5.0,0.536924,1.0,0.122513,1.0,0.517776,None,None,9.0,0.491268,None,None,4.0,0.481821,None,None,7.0,0.158405,None,None
OC1(c2ccccc2c2ccccc12)c1ccccc1c1ccccc1C1(O)c2ccccc2c2ccccc12,OC1CCCCC1,1,10.0,0.873923,1.0,0.405536,11.0,0.789313,3.0,0.214908,29.0,0.539516,4.0,0.134086,1.0,0.530576,None,None,22.0,0.508771,None,None,40.0,0.492224,None,None
CCC(C)=C(C)CC,CCOC(=O)C(C1=CC2=NC3=NON=C3N=C2C=C1)=P(c1ccccc1)(c1ccccc1)c1ccccc1,1,3.0,0.781769,29.0,0.773888,2.0,0.725378,20.0,0.653759,6.0,0.300279,11.0,0.641611,5.0,0.009254,35.0,0.610258,None,None,33.0,0.584087,None,None,23.0,0.540244
CN1N=NC2=C(N=CN2C1=O)C(N)=O,NC(=O)c1cnccn1,1,3.0,0.454979,6.0,0.698565,14.0,0.413805,4.0,0.15016,11.0,0.293477,2.0,0.107951,13.0,0.214028,None,None,8.0,0.201571,None,None,10.0,0.056576,None,None
c1cc(ccn1)c1ccncc1,OC(=O)COc1c(Cl)cccc1Cl,1,1.0,0.706963,6.0,0.694213,9.0,0.37013,1.0,0.574532,11.0,0.217098,3.0,0.374377,8.0,0.209733,8.0,0.366693,5.0,0.10458,9.0,0.322467,None,None,13.0,0.294541
c1cc2ccc3cccc4ccc(c1)c2c34,Fc1c(F)c(F)c2c(F)c(F)c(F)c(F)c2c1F,1,4.0,0.913278,11.0,0.765595,12.0,0.821955,3.0,0.458571,15.0,0.806915,13.0,0.347006,5.0,0.597745,4.0,0.296952,10.0,0.299788,9.0,0.176625,16.0,0.111855,6.0,0.042922
COc1cc2Sc3cc(OC)c(OC)cc3Sc2cc1OC,FC1=C(F)C(C(=C(F)C1=C(C#N)C#N)F)=C(C#N)C#N,1,2.0,0.857396,10.0,1.111487,9.0,0.793603,17.0,0.621319,12.0,0.682137,11.0,0.60773,1.0,0.632637,6.0,0.489071,8.0,0.610601,1.0,0.368912,3.0,0.608091,19.0,0.36024
C1=CC(=CC=C1C(=O)N)F,CC1=NC=C(C(=C1O)CO)CO,0,10.0,-0.923642,3.0,-0.853826,8.0,-0.732385,11.0,-0.546809,2.0,-0.700133,10.0,-0.545164,9.0,-0.359565,1.0,-0.424317,4.0,-0.199865,9.0,-0.305592,6.0,-0.162413,6.0,-0.161318
c1ccc2c(c1)c1cccc3cccc2c13,Fc1c(F)c(F)c(I)c(I)c1F,1,10.0,0.862209,3.0,0.508091,3.0,0.843354,1.0,0.495603,15.0,0.665631,9.0,0.116378,14.0,0.269628,7.0,0.017291,1.0,0.181257,None,None,9.0,0.141664,None,None
CC1=CC(=NN1)NC(C)=C1CCOC1=O,CC1=NN2C(=O)C(=C(C)NC2=C1)CCO,1,5.0,0.490461,9.0,1.425344,1.0,0.382883,6.0,1.157114,6.0,0.339337,2.0,0.883687,4.0,0.202202,1.0,0.632181,12.0,0.178541,13.0,0.360455,None,None,8.0,0.32776
Cc1ccncc1,OC(c1ccccc1)(c1ccccc1)C(O)(c1ccccc1)c1ccccc1,1,3.0,0.932015,19.0,0.658532,1.0,0.775039,2.0,0.532582,6.0,0.558717,11.0,0.509166,7.0,0.460749,10.0,0.50736,5.0,0.115512,17.0,0.496816,4.0,0.022695,18.0,0.411011
C1=CC2=C3C(=C1)C=CC4=CC=CC(=C43)C=C2,C1=CC=C2C=C3C=CC=CC3=CC2=C1,0,11.0,-0.950552,4.0,-0.224751,9.0,-0.538359,3.0,-0.172313,13.0,-0.470649,10.0,-0.129517,12.0,-0.440552,13.0,-0.034624,15.0,-0.345362,None,None,14.0,-0.330497,None,None
C1COCCOCCNCCOCCOCCN1,NC(N)=NC1=Nc2ccccc2N1,1,17.0,1.106091,2.0,1.074912,10.0,0.766852,3.0,0.664357,15.0,0.434627,13.0,0.580958,14.0,0.331241,10.0,0.566047,4.0,0.291498,6.0,0.261264,9.0,0.231505,12.0,0.260754
Cc1nc(C)c(C)nc1C,OC(=O)C1CCC(CC1)C(O)=O,1,3.0,0.977436,9.0,0.856121,5.0,0.902163,4.0,0.830668,9.0,0.730568,11.0,0.605792,7.0,0.597924,2.0,0.419172,10.0,0.015431,10.0,0.144198,2.0,0.006454,6.0,0.058615
C1=CC(=CC=C1C(=O)O)N,COC1=CC(=CC(=C1)C(=O)O)OC,0,3.0,-1.013634,10.0,-0.761339,9.0,-0.579529,6.0,-0.633984,5.0,-0.57178,1.0,-0.419067,6.0,-0.534148,9.0,-0.305038,10.0,-0.251962,13.0,-0.286275,1.0,-0.11704,8.0,-0.23073
Cc1ccc2N=NNc2c1,Cc1ccc2NN=Nc2c1,1,7.0,1.098477,1.0,1.023205,5.0,0.745276,2.0,0.194879,3.0,0.525861,9.0,0.130677,10.0,0.06926,7.0,0.129176,None,None,4.0,0.118451,None,None,3.0,0.106211
CCCOP1(=NP(=NP(=N1)(N)OCCC)(OCCC)OCCC)N,CCCOP1(=NP(=NP(=N1)(OCCC)OCCC)(N)OCCC)N,1,21.0,1.128384,4.0,0.505195,12.0,0.849114,8.0,0.469442,2.0,0.680274,10.0,0.444051,10.0,0.62195,18.0,0.442265,5.0,0.585057,16.0,0.300966,4.0,0.535912,5.0,0.285691
c1ccc2c(c1)c1ccccc21,O=C1OC(=O)c2cc3C(=O)OC(=O)c3cc12,1,10.0,1.065379,2.0,1.035348,6.0,0.494963,6.0,0.82352,4.0,0.475254,11.0,0.548876,8.0,0.296134,13.0,0.476291,2.0,0.089683,7.0,0.332723,None,None,14.0,0.327603
FC(F)(F)C1=CSC(S1)=C1SC2=C(SCCS2)S1,N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N,1,16.0,0.736593,13.0,0.540015,3.0,0.676104,5.0,0.510646,10.0,0.662989,14.0,0.461806,15.0,0.573916,1.0,0.432798,6.0,0.363319,8.0,0.39559,11.0,0.264769,4.0,0.340854
c1cc2ccc1C=Cc1ccc(cc1)C=Cc1ccc(C=C2)cc1,N#CC(C#N)=C(C#N)C#N,1,2.0,1.367862,9.0,0.66574,7.0,1.194127,7.0,0.533485,10.0,1.162205,6.0,0.353977,9.0,0.82842,10.0,0.173864,18.0,0.762909,4.0,0.108159,12.0,0.427645,8.0,0.035268
c1cc(ccn1)c1ccncc1,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,1,8.0,0.469428,9.0,0.613927,None,None,12.0,0.568885,None,None,11.0,0.440553,None,None,2.0,0.399097,None,None,6.0,0.393613,None,None,5.0,0.319421
[NH3+]CC(CC(=O)[O-])c1ccc(Cl)cc1,OC(=O)c1ccccc1,1,2.0,0.434386,9.0,0.622513,6.0,0.413075,3.0,0.404466,12.0,0.151047,5.0,0.287962,11.0,0.121384,6.0,0.125206,7.0,0.056847,7.0,0.023642,4.0,0.006885,None,None
CCC(=O)OC,CN(C(=O)c1ccc(F)cc1)c1ccccc1N(C)C(=O)c1ccc(F)cc1,1,5.0,0.667912,22.0,1.234127,1.0,0.61749,2.0,1.170609,None,None,10.0,0.865766,None,None,1.0,0.865042,None,None,16.0,0.578642,None,None,14.0,0.495329
C(C(=O)O)C(=O)O,C1=C(N=C(C(=N1)N)Br)Br,0,1.0,-0.353326,4.0,-0.434061,6.0,-0.070189,9.0,-0.359376,2.0,-0.059067,5.0,-0.136289,None,None,6.0,-0.056397,None,None,None,None,None,None,None,None
CCOC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OCC,O=C(c1ccccc1)c1ccccn1,1,5.0,0.901536,8.0,0.561906,2.0,0.85414,13.0,0.545796,10.0,0.775656,14.0,0.536612,17.0,0.72244,2.0,0.167228,24.0,0.537665,4.0,0.082433,1.0,0.476222,None,None
C1C2CC3CC1CC(C2)(C3)C1=CC(=NN1)c1ccccn1,C1C2CC3CC1CC(C2)(C3)C1=NNC(=C1)c1ccccn1,1,2.0,1.230788,5.0,0.773788,13.0,0.807654,12.0,0.773471,10.0,0.694976,14.0,0.399437,3.0,0.687175,15.0,0.391169,5.0,0.473501,21.0,0.298724,17.0,0.356795,2.0,0.240997
C(CCCC(=O)O)CCC(=O)O,CC(C(C)C(=O)O)C(=O)O,0,7.0,-0.583554,10.0,-0.778485,9.0,-0.576048,8.0,-0.61401,11.0,-0.161613,6.0,-0.25723,6.0,-0.070345,9.0,-0.044946,None,None,None,None,None,None,None,None
CC1(C)C2CCC1(C)C(O)(C2)C#Cc1ccc(cc1)C#CC1(O)CC2CCC1(C)C2(C)C,CC1CCC(=O)CC1,1,25.0,1.087122,4.0,0.336401,8.0,0.912073,6.0,0.246235,20.0,0.894573,3.0,0.131859,13.0,0.85759,2.0,0.059077,24.0,0.727197,8.0,0.05387,12.0,0.617702,None,None
c1cc(ccn1)N=Nc1ccncc1,Oc1cc(O)c(Cl)cc1Cl,1,10.0,0.806113,10.0,0.543153,12.0,0.318762,6.0,0.539359,5.0,0.297486,9.0,0.48479,7.0,0.245265,3.0,0.296632,14.0,0.188851,1.0,0.229955,13.0,0.166785,4.0,0.137625
O=C(NCCCCCCNC(=O)c1cccnc1)c1cccnc1,OC(=O)CCCCCCC(O)=O,1,5.0,0.685708,4.0,0.451578,8.0,0.591018,8.0,0.269512,2.0,0.494844,2.0,0.092776,16.0,0.478019,None,None,12.0,0.372645,None,None,4.0,0.334703,None,None
O=C([O-])C1[NH2+]CCC1,OC(=O)c1cc(O)ccc1O,1,8.0,0.259286,9.0,1.126331,3.0,0.242626,11.0,1.039202,None,None,7.0,0.636522,None,None,8.0,0.558846,None,None,10.0,0.351923,None,None,3.0,0.190504
C(=O)(C(=O)O)O,COC1=CC=CC=C1C(=O)O,0,3.0,-1.003475,7.0,-1.090098,6.0,-0.151065,2.0,-0.511066,5.0,-0.035414,5.0,-0.441454,None,None,10.0,-0.364207,None,None,1.0,-0.217471,None,None,4.0,-0.214608
BrN1C(=O)c2ccccc2C1=O,Cc1cncc(C)c1,1,3.0,0.640355,4.0,0.515821,11.0,0.589465,2.0,0.477817,4.0,0.475139,3.0,0.298813,10.0,0.30755,None,None,9.0,0.284969,None,None,8.0,0.206185,None,None
CC1CC(C)CC(=O)C1,Cc1cc(C)cc(O)c1,1,2.0,1.219767,9.0,0.367341,1.0,0.869645,8.0,0.290968,3.0,0.300144,7.0,0.139024,8.0,0.166412,None,None,4.0,0.136977,None,None,None,None,None,None
CN1C=NC2=C1C(=O)N(C)C(=O)N2C,OC(=O)c1cccc(c1)C(O)=O,1,3.0,0.653773,11.0,0.829749,8.0,0.630885,4.0,0.499253,9.0,0.541783,8.0,0.241746,7.0,0.467124,None,None,6.0,0.442981,None,None,1.0,0.405647,None,None
C1CCC(CC1)NC1CCCCC1,CC(C)(C)c1ccc(O)c(c1)C(C)(C)C,1,10.0,0.841144,15.0,0.917227,5.0,0.744137,11.0,0.847934,8.0,0.623729,5.0,0.610396,9.0,0.402217,4.0,0.425641,7.0,0.343462,2.0,0.234327,11.0,0.115277,8.0,0.174987
NC(=O)c1ccncc1,OC(=O)CSCC(O)=O,1,3.0,0.663082,8.0,0.494371,2.0,0.586443,7.0,0.201775,6.0,0.548133,1.0,0.116175,7.0,0.410561,5.0,0.050589,1.0,0.406282,3.0,0.046049,None,None,6.0,0.008415
CN(C)c1ccccc1,N#Cc1cc(C#N)c(cc1C#N)C#N,1,1.0,0.714626,1.0,1.475528,7.0,0.541691,13.0,0.369874,4.0,0.340043,6.0,0.3352,3.0,0.21996,11.0,0.132131,8.0,0.189593,3.0,0.128518,2.0,0.178976,2.0,0.000541
O=N(=O)c1cc(c(C=Cc2c(cc(cc2N(=O)=O)N(=O)=O)N(=O)=O)c(c1)N(=O)=O)N(=O)=O,S1C=CSC1=C1SC=CS1,1,23.0,0.816058,9.0,0.76145,10.0,0.771957,8.0,0.070727,14.0,0.56009,None,None,5.0,0.523927,None,None,21.0,0.513303,None,None,30.0,0.45887,None,None
Nc1ncc(Br)nc1Br,OC(=O)c1c(F)cccc1F,1,2.0,0.938128,1.0,0.688158,5.0,0.353691,5.0,0.57563,8.0,0.324548,7.0,0.340981,9.0,0.272195,3.0,0.278742,1.0,0.082247,11.0,0.228744,None,None,9.0,0.143276
c1ccc(C=NN=Cc2ccccn2)nc1,OC(=O)c1ccccc1,1,14.0,0.862726,6.0,0.57234,4.0,0.793386,5.0,0.548795,8.0,0.651201,8.0,0.284743,10.0,0.542773,2.0,0.114511,3.0,0.389439,None,None,7.0,0.331704,None,None
c1cncc(c1)C=NN=Cc1cccnc1,OC(=O)c1ccccc1SSc1ccccc1C(O)=O,1,12.0,1.237463,8.0,1.003893,16.0,0.839422,18.0,0.496408,1.0,0.639727,20.0,0.461266,13.0,0.361077,16.0,0.223667,15.0,0.304832,15.0,0.21375,7.0,0.247697,7.0,0.144058
CC(=O)C(O)=O,COc1ccc2cccc(CCNC(C)=O)c2c1,1,5.0,0.996135,17.0,0.896409,4.0,0.499108,2.0,0.428202,3.0,0.363794,6.0,0.235963,2.0,0.197459,7.0,0.06331,None,None,None,None,None,None,None,None
COc1cc(OC)nc(N)n1,Nc1ccccc1C(O)=O,1,3.0,0.306787,9.0,0.541307,7.0,0.214248,2.0,0.082077,2.0,0.149299,4.0,0.065572,None,None,6.0,0.011715,None,None,3.0,0.003692,None,None,None,None
OC(=O)COc1ccc(OCC(O)=O)cc1,S(Sc1ccncc1)c1ccncc1,1,3.0,0.85302,6.0,0.489268,13.0,0.577221,2.0,0.444647,16.0,0.563989,9.0,0.407444,4.0,0.472473,5.0,0.365824,None,None,1.0,0.353473,None,None,11.0,0.239885
CC(=C)C(C)=C,NC(N)=S,1,6.0,0.434293,1.0,0.240598,1.0,0.347466,None,None,2.0,0.216469,None,None,None,None,None,None,None,None,None,None,None,None,None,None
O=N(=O)c1cccc2ncccc12,OC(=O)COc1cc(Cl)c(Cl)cc1Cl,1,7.0,1.176235,10.0,1.036299,13.0,0.678592,7.0,0.635588,3.0,0.498555,4.0,0.474433,10.0,0.450475,11.0,0.470369,8.0,0.35644,8.0,0.307007,4.0,0.170435,1.0,0.2201
C1=CC(=CC=C1C(=O)N)F,CCCCCCCC(=O)O,0,2.0,-0.408006,10.0,-0.744096,5.0,-0.287511,2.0,-0.709862,10.0,-0.206916,4.0,-0.180672,4.0,-0.194459,1.0,-0.17704,3.0,-0.10213,5.0,-0.113038,9.0,-0.00143,None,None
c1ccc2c(c1)c1ccccc21,N#Cc1cc(C#N)c(cc1C#N)C#N,1,4.0,0.996019,3.0,0.996683,3.0,0.409617,9.0,0.684138,7.0,0.295985,7.0,0.660501,11.0,0.117099,12.0,0.493036,5.0,0.091367,4.0,0.328973,2.0,0.032244,6.0,0.079138
CCN1C=Nc2c(N)ncnc12,CN1C=C(I)C(=O)NC1=O,1,2.0,0.748254,4.0,0.417479,8.0,0.40505,6.0,0.328941,1.0,0.342333,7.0,0.297828,11.0,0.216605,9.0,0.270591,None,None,5.0,0.158881,None,None,None,None
NC1CCCC1,OC1(C#C)c2cccc(Cl)c2C(O)(C#C)c2cccc(Cl)c12,1,4.0,1.254533,3.0,0.772087,3.0,0.351624,20.0,0.525145,1.0,0.021882,16.0,0.517143,None,None,9.0,0.48382,None,None,15.0,0.438913,None,None,2.0,0.415357
CC1=NN=C2CN=C(c3ccccc3)c3cc(Cl)ccc3N12,OC(=O)c1cc(F)cc(F)c1,1,5.0,1.001631,7.0,0.839482,4.0,0.83706,4.0,0.477541,20.0,0.721162,1.0,0.369756,12.0,0.621122,5.0,0.315534,17.0,0.462379,3.0,0.024201,22.0,0.459593,6.0,0.012989
CCOC(=O)c1ccc(O)cc1,NC(=O)c1cccnc1,1,8.0,1.304808,5.0,1.382445,3.0,0.5436,1.0,0.724898,2.0,0.418537,8.0,0.713419,10.0,0.239428,None,None,12.0,0.167939,None,None,11.0,0.043639,None,None
Fc1c(F)c(F)c(I)c(I)c1F,O=C(NCc1ccncc1)NCc1ccncc1,1,3.0,0.94115,15.0,0.718201,9.0,0.859732,18.0,0.544808,1.0,0.533431,1.0,0.540814,8.0,0.463391,16.0,0.52216,12.0,0.354643,12.0,0.475869,6.0,0.072671,5.0,0.473444
CN1C=NC2=C1C(=O)NC(=O)N2C,Nc1ccccc1C(O)=O,1,11.0,0.69525,3.0,0.550962,6.0,0.551566,7.0,0.494659,5.0,0.350203,6.0,0.272484,9.0,0.334249,4.0,0.090748,8.0,0.167884,8.0,0.077793,1.0,0.139907,1.0,0.057204
CC1(C)N([O])C(C)(C)c2ccccc12,Fc1c(F)c(F)c(I)c(I)c1F,1,12.0,0.515855,3.0,0.907378,7.0,0.458302,2.0,0.626306,14.0,0.435336,12.0,0.346619,4.0,0.278842,None,None,1.0,0.209231,None,None,6.0,0.071818,None,None
O=C1N(CCCN2C=CN=C2)C(=O)c2ccc3C(=O)N(CCCN4C=CN=C4)C(=O)c4ccc1c2c34,OC(=O)C=Cc1ccccc1,1,28.0,0.751094,3.0,0.794453,24.0,0.672552,2.0,0.548865,5.0,0.660222,4.0,0.514762,14.0,0.639572,7.0,0.360922,36.0,0.562327,9.0,0.126947,22.0,0.55716,6.0,0.090303
c1cc(ccn1)N=Nc1ccncc1,OC(=O)c1ccc(cc1)C(O)=O,1,10.0,1.055204,11.0,0.306311,7.0,0.944957,4.0,0.236944,12.0,0.62393,10.0,0.141458,2.0,0.584247,6.0,0.041119,1.0,0.276099,9.0,0.013037,8.0,0.217463,1.0,0.002384
C(CNC1(c2ccccc2)c2ccccc2C=Cc2ccccc12)NC1(c2ccccc2)c2ccccc2C=Cc2ccccc12,ICI,1,4.0,1.092663,2.0,0.747298,35.0,0.632556,3.0,0.255382,41.0,0.52415,None,None,22.0,0.5083,None,None,24.0,0.464947,None,None,18.0,0.463409,None,None
OC(=CC(=O)c1c(F)c(F)c(F)c(F)c1F)c1c(F)c(F)c(F)c(F)c1F,OC(=CC(=O)c1ccccc1)c1ccccc1,1,8.0,1.002794,10.0,0.851023,9.0,0.868671,12.0,0.777906,13.0,0.574225,5.0,0.740514,21.0,0.474644,2.0,0.581671,19.0,0.368331,9.0,0.572976,23.0,0.270976,6.0,0.393459
c1cc(ccn1)c1ccncc1,NC(=S)C(N)=S,1,5.0,0.520045,5.0,0.64095,1.0,0.466765,1.0,0.587414,11.0,0.341503,None,None,6.0,0.316555,None,None,7.0,0.181268,None,None,10.0,0.035674,None,None
Cc1cccc(N)c1,OC(C(O)C(O)(c1ccccc1)c1ccccc1)C(O)(c1ccccc1)c1ccccc1,1,5.0,0.877759,1.0,1.751091,4.0,0.236762,18.0,1.122615,3.0,0.1473,23.0,1.118579,2.0,0.137287,13.0,1.107679,None,None,11.0,0.865759,None,None,31.0,0.715036
C(N1C=CN=C1C1=NC=CN1)c1ccccn1,Fc1c(F)c(I)c(F)c(F)c1I,1,13.0,0.89084,10.0,0.868394,15.0,0.859193,4.0,0.469606,7.0,0.746131,1.0,0.41711,14.0,0.569204,8.0,0.347739,5.0,0.562528,9.0,0.189701,17.0,0.17685,3.0,0.073303
CCC1(C)CC(=O)NC(=O)C1,CCCC(=O)Nc1cccc(NC(=O)CCC)n1,1,11.0,0.343708,4.0,0.534632,10.0,0.33179,13.0,0.374987,8.0,0.305273,8.0,0.23269,2.0,0.271467,18.0,0.071868,4.0,0.187123,2.0,0.024805,3.0,0.179621,None,None
CC=C1S(=O)CCS1=O,COC(C)C1S(=O)CCS1=O,1,6.0,0.669738,3.0,1.197507,8.0,0.369924,8.0,0.545159,5.0,0.27053,6.0,0.278928,1.0,0.185311,5.0,0.095603,2.0,0.178506,9.0,0.014671,None,None,None,None
N1C=CC=N1,OC(=O)c1ccc2ccccc2c1c1c(ccc2ccccc12)C(O)=O,1,1.0,0.049556,8.0,0.623787,None,None,19.0,0.568287,None,None,22.0,0.526897,None,None,18.0,0.340928,None,None,16.0,0.327361,None,None,9.0,0.272433
Cc1cc(C)nc(C)c1,Fc1c(F)c(I)c(F)c(I)c1F,1,8.0,0.720507,12.0,0.8122,1.0,0.368265,10.0,0.369508,2.0,0.337912,5.0,0.339295,6.0,0.24247,7.0,0.192817,5.0,0.231306,1.0,0.097022,9.0,0.154284,9.0,0.073075
c1ccc2nc3ccccc3cc2c1,Cc1cc(O)cc(O)c1,1,11.0,1.009396,7.0,0.509073,6.0,0.434656,9.0,0.411803,13.0,0.365152,3.0,0.0173,8.0,0.26594,1.0,0.001349,5.0,0.230659,None,None,2.0,0.039164,None,None
Clc1ccc(cc1)C1CC(=NN1C1=NC(=C(S1)[C-]1C=CC=C1)[n+]1cnccn1)c1ccc(Cl)cc1,Clc1ccc(cc1)C1CC(=NN1C1=NC(=C(S1)N1C=NC=N1)c1ccccc1)c1ccc(Cl)cc1,1,27.0,1.035894,10.0,0.68421,5.0,0.996169,8.0,0.59929,3.0,0.911366,17.0,0.58418,22.0,0.642857,22.0,0.552251,32.0,0.602203,21.0,0.539749,35.0,0.508701,24.0,0.423369
C1CN2CCN1CC2,OC(c1ccc(cc1)C(O)(C(F)(F)F)C(F)(F)F)(C(F)(F)F)C(F)(F)F,1,2.0,0.645765,13.0,1.601026,8.0,0.576484,20.0,0.726878,6.0,0.512295,9.0,0.710153,1.0,0.433047,4.0,0.56568,7.0,0.073421,19.0,0.526665,None,None,1.0,0.423097
CN1CCOCC1,FC(F)(I)C(F)(F)I,1,6.0,1.055541,1.0,0.249834,5.0,0.409772,7.0,0.105923,4.0,0.193291,8.0,0.095615,7.0,0.077211,None,None,None,None,None,None,None,None,None,None
C1COCOC1,OC1(c2ccccc2c2ccccc2C2(O)c3cc(Cl)ccc3c3ccc(Cl)cc23)c2cc(Cl)ccc2c2ccc(Cl)cc12,1,1.0,1.203451,8.0,1.024504,2.0,0.737978,32.0,0.910257,3.0,0.599645,11.0,0.851495,None,None,14.0,0.591791,None,None,39.0,0.560617,None,None,31.0,0.540126
CCN,OC1(c2ccc(cc2)c2ccc(cc2)C2(O)c3ccccc3c3ccccc23)c2ccccc2c2ccccc12,1,3.0,0.948401,12.0,0.948183,None,None,9.0,0.922889,None,None,23.0,0.825488,None,None,15.0,0.801488,None,None,28.0,0.697468,None,None,10.0,0.669917
C1=CC(=CC=C1C(=O)N)[N+](=O)[O-],C1=CC(=CC=C1O)O,0,12.0,-0.704104,3.0,-0.492104,2.0,-0.036106,4.0,-0.405006,None,None,6.0,-0.077109,None,None,None,None,None,None,None,None,None,None,None,None
Cc1c2ccccc2nc2ccc3ccccc3c12,OC(=O)C(c1ccccc1)c1ccccc1,1,2.0,1.207547,16.0,0.895069,14.0,0.78453,3.0,0.776251,5.0,0.668612,12.0,0.656772,1.0,0.589639,4.0,0.544873,17.0,0.439762,7.0,0.310546,8.0,0.417506,2.0,0.290889
CC(C)N1C=C2Sc3ccc(Cl)cc3C2=C1,O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,1,3.0,0.874962,11.0,0.541367,8.0,0.364747,3.0,0.475331,16.0,0.291337,8.0,0.404486,5.0,0.207318,7.0,0.26271,9.0,0.048632,6.0,0.191838,None,None,4.0,0.104497
CCOC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OCC,O=C(c1ccccn1)c1ccccn1,1,3.0,1.061349,14.0,0.792355,5.0,0.956897,10.0,0.466003,21.0,0.939805,7.0,0.422311,11.0,0.911131,1.0,0.413203,8.0,0.565254,12.0,0.131081,12.0,0.51475,8.0,0.061823
C1CCN2CCCN=C2CC1,CN(C)c1ccc(cc1)C(c1cc(C)c(O)c(C)c1)c1cc(C)c(O)c(C)c1,1,2.0,0.668334,28.0,0.971958,8.0,0.434742,11.0,0.822276,5.0,0.392419,1.0,0.58657,6.0,0.168818,17.0,0.494952,1.0,0.166311,3.0,0.444333,4.0,0.065071,14.0,0.425943
COc1cc(C=O)ccc1O,NC(N)=O,1,11.0,1.173034,3.0,0.348395,7.0,0.812992,None,None,9.0,0.685469,None,None,6.0,0.339102,None,None,5.0,0.08097,None,None,2.0,0.031502,None,None
C1=CC(=CC=C1C(=O)N)F,CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)CC(C(C(CO)O)O)O,0,10.0,-0.747543,7.0,-1.006922,3.0,-0.563182,2.0,-0.989145,6.0,-0.542921,14.0,-0.900572,4.0,-0.409998,15.0,-0.616921,7.0,-0.231536,9.0,-0.515236,5.0,-0.051694,24.0,-0.417266
CC1=NN(C(=C1)C)c1nnc(nn1)N1N=C(C)C=C1C,N1C=NN=N1,1,10.0,0.788898,5.0,0.913657,19.0,0.545907,4.0,0.248981,1.0,0.370111,None,None,12.0,0.365233,None,None,7.0,0.348146,None,None,4.0,0.231174,None,None
